address,eth_balance
0x147cc00e911df2cc2b5cd948a93bf2785d9be8bb,2700900000000000000000
0x5a9c8b69fc614d69564999b00dcb42db67f97e90,2700675697112005199435
0xd2f9d8bef6c9b09ff89d2a80039ece3a9fab86f4,2700497387300000000000
0xb306a4dd2dbba63ab38804206e435493aef50e6d,2699999716500000000000
0x106ed5c719b5261477890425ae7551dc59bd255c,2699991179278000000000
0x1d6b8ac8023c4858004313b4032519a5c652ed20,2699430213737482500000
0x33eecc48943aaeabb5328a25ff28eb85f67945c2,2697009534000028136025
0x8e06d1a9bbc54825b59722084eda61caa777490d,2696257882000000000000
0xcaa5256fb5225f8f5c3aca3fa7ea1a6d0b762c3f,2694948165200000001822
0xb2d8fcb633b9ffa9f6251d07d3d6c9d54752d77e,2692947455619777777777
0xdc9727d102f00adf0043d04431b6cd162c5114ea,2689874220584606591732
0x42de201c2669ed0198471b56798d866c2a1e9714,2685140000000000000000
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb,2684416366439293071601
0x1a573fe45cddf9df6026c0f01a62002ef751715e,2684133874800000000000
0x6f48a3e70f0251d1e83a989e62aaa2281a6d5380,2680723490939000000000
0xe5cdd100c67263b4e386b504acbd0b4ed85a0e51,2680510441377718146206
0xb749b54e04d5b19bdcedfb84da7701ab478c27ae,2680000000000000000911
0xa922e954dd784b7bb66404e17ad8c3c460857816,2677318845757612453414
0xca559d25cc85e8dcc95c9aae4d9d8d21d6cda4ac,2676974038634067609070
0x83f694c44f442c78cb7021d3de74f5e820a46d1c,2676150115400000000000
0x6e47dc186093eeb1710ba5fca645cfb2347b54b9,2675664041160000000000
0x9f6376e6f0420ef251b26a8290ecd03b15abf229,2674840170277777778688
0xc04069dfb18b096c7867f8bee77a6dc7477ad062,2674000000000000000911
0xebe1495ed58d91c75e79f2d20d21e7f9c4bced5d,2672978235907427908580
0x727506f3df3f18135083b8e0ba780f54236fad5f,2671323130931321612838
0x2165908b5b8a2b8128bfc20345e903bd35dcb383,2669197900000000000000
0x90af77aeebe7aaf13965f0297b5d06c8bf3f113b,2666728900153000000911
0x0211f3cedbef3143223d3acf0e589747933e8527,2666292963369216348410
0x6c0e712f405c59725fe829e9774bf4df7f4dd965,2666034298049994921368
0x477b8d5ef7c2c42db84deb555419cd817c336b6f,2664402835586592903989
0xe0f547e4de8717718cf684890af2058fec69e0ef,2662602396441782171616
0xa71b2991f4c69f2af3e301446f915bd2ee206bb7,2660968656737777776753
0x67fc93fd01a15d9fb02a80d0ae6207fb45625be4,2660511222309360000000
0x09d0edf42b6870fc8e4af7f7a8870993c7a8ccd1,2660110139000000000000
0x277364c7042d87297f744b1a3cb20ff494c2539a,2658999265000000000911
0x822e93ed20c65c0f38f26f871f5f57eb76eed3ae,2654328984000000000000
0x289490ce0c92f8cdf1cc37ec3e580d199b56e32a,2651395381683000000000
0x7c05c62ae365e88221b62ca41d6eb087fdaa2020,2648040000000000000000
0xd60df6792b8cc4103908630a6d077998d0a2428e,2647301609189238500676
0x2f3e4f998be46b455ab5f8fec1aba56798840454,2647000000000000000000
0xfd225193f80f40053fd1a1548bca6cf0e6577bb4,2644704376122000000000
0x3cf565f5ac331afec57daef46ae7170569de7364,2643774501000180000911
0xecae9619fc99348cac478c39333422e8742f3855,2639468884100000000000
0xd711193c2068575bcfadf3d51b98a0f573cc6492,2638892428826000000000
0x6b9e754ddf4f3432e01dd01ef4e71bc115f96abf,2637000000000000000000
0xf71a927aab081edf9d71963773b45c1607d3535d,2634930545981269657531
0xd461033ce41b604f449339336d6ae2bcc9df5405,2632303527510000000000
0x3b7004facbb37204fcb9c9c91e950ed7233bdc66,2631998278000000000000
0x38c7851f5ffd4cee98df30f3b25597af8a6ca263,2631920000000000000000
0x8f24b7da4e37ef4033b1fdf5720f227666025e8f,2629962485750000000000
0x9d9a5ba372eeab6eb5c9ebc7860256016d92381d,2629595974800000000000
0x3fc30fd094d7dc8b635d29ca140b5f914ca24dc0,2629509625000000000000
0x7723092f23bdd46972d495f868242ba69750ee78,2627395000007777777777
0xce3e7a4af505e7b57b49abc9df8d30d3032fa6ee,2627380600401456461671
0x137e12fb770d0c8fea7bfa76cfd914cb6ec9c0f1,2627151949598820000000
0x1160dd6b78f33130ca29e3bc064705df81a973cf,2625426927634289591000
0xb66e381d7dc25f88bebd4cab3c79be5a4afaa0e4,2620927614795571897846
0x62b1339732cb91ef6a5c088a4b17db8bae87661a,2620521490636289769728
0x92394ecb49b06c2bf83557010263c82a95f4f75e,2617890542206092208133
0x24261c0460dc93a50a9bba11f750267e87674ebd,2616990409731999895000
0x341156618d123513a4a708a855a027ff56ccdeea,2616001176399777777777
0x2269384eecb7725bcf37c1ed1169cea4c7298e0e,2613714679667777777777
0x09244547feebb727afd83fe4b013d01f5b9bdd8e,2612889049000000000000
0x6ed0891ea9d172ff4d7b002f606440f9a3179951,2612799895000000000911
0x4b7db0aa494f6c5fcd68e3dddf3bed934d2692c5,2612010418280000000000
0xa4238180002924063fc9137575e1e417a5db72b4,2611079954398777777777
0xd02eaeb34ab03d4a8464df03bfd79e2c7c3a35a7,2609959078105564112220
0x85c0d1110c57a329ccd6cc91e50fb4666f2287c3,2608214900796079055376
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,2603481086550363312244
0x5f572be17df79769c3a42d293b98effed5982578,2602651468741214797705
0x9bdc409acac29065223bb2d0dbf89539ba8c4a1c,2602571887999999979911
0x18819f33436568d36e066cb83c37751254091270,2602520000000000000911
0xb5776696bd8f155fa0613e7604f0ee719dda2cd4,2601199821495800000000
0xfd452ce85f5a46a2da4721227893667cd9e5ded4,2600940000000000000911
0xdcfff3e8d23c2a34b56bd1b3bd45c79374432239,2600235895000000000000
0xce9450f366bb61874f90484d05f30cc44c1d72dd,2600233440992875449000
0x8ab3bff80700472d13296c4b59911a4217897e5c,2600016597970000000000
0xd2eeb672c5c36163957f514a67b57a7c15826545,2600010000000000000000
0xc3a046e3d2b2bf681488826e32d9c061518cfe8c,2600000000000000000000
0xf467756a1986d45bc09babca55183d4231c702dd,2600000000000000000000
0x0505a08e22a109015a22f685305354662a5531d5,2600000000000000000000
0x60388b4a3715f3bb84004dd2b41f793307694126,2599991120686000000000
0xb8a6bfa5818950cfa1f867059b0511a864bec46d,2599736636240103800100
0x3d1df1a816577a62db61281f673c4f43ae063490,2599456457029927369770
0x8464ac68bca6f2ce5ed8aba8dd3c62affb98f0aa,2599055224373421554252
0xddc967387f231afbbbd0233260289d1e728a3eb2,2598591652826159716296
0xc347271f5d66a9a1db6c731fa1380a041c07fb04,2593813942633227928994
0x975629b2d62943b10cf769bebbfbb27fcf41c009,2590734410000000000000
0x00c8f088ce0625b4f6ca5d5167124f1c8fe24083,2590000000000000000000
0x9437dd5fe36f6c7d598d7f13463fc21122e8f597,2585945102300000000000
0x3618a4d06f51f6b76ff6d5f20fafc6c6ee10f80b,2585445835719999946752
0x85a4f6c7c016e47d05fe8e0023d91e4b35c215ee,2584421593987400001822
0x4e3ffd9235d5b4853c2b46022791f81d600677e3,2584085974800000000000
0x261c216b7d79cfe4c989b43de1e35975d8d39a16,2581671284895700000911
0x76f83ac3da30f7092628c7339f208bfc142cb1ee,2581355157032070995972
0x00e9fec55aec66b9aece8e678fa8c99804afc334,2577799264718095555554
0x024bcbcaad82e67f721799e259ca60bc7d363419,2577647531453376088720
0x0da3cb3046f72fcbb49edf01b04ab6efc6c0d8dc,2576353609736570287148
0x7a8a1e0df75a06e013732ba6d69771e1fa912506,2575720556745555555554
0x3e194b4ecef8bb711ea2ff24fec4e87bd032f7d1,2575465000000000000000
0xf8eed1ae306a07d8899de8dabc3783974a680830,2574468983209581905826
0xe3fe26988d4f7727872430f6024fe3d7dddc75b3,2574236845484170998960
0xbeb3358c50cf9f75ffc76d443c2c7f55075a0589,2573999022555000000911
0x71fe7f10b1167f4e81b555c0038169cfe142368b,2573698856800000000000
0xe386e3372e3d316ae063af50c38704ec6fba5149,2572648312966587812999
0x85af1678527f63eb6492ab158ed5d2a94b8732c0,2572491120000000000911
0x01091506ce9f1977a660c5ad4915cbd89e4e1a49,2572416773077685569214
0x3a2380c14d76a1198d1a24402838109f0303cb48,2571883183545000000000
0xaf828e5f7b606d32ddb91051bbf50832513df0c1,2571090000000000000000
0x86ab5923b85dfef63ef67f61aeb9f7af45f070f1,2570272655776000000911
0xa86ed4928965ac2cd3162795f343f1173208049c,2566383230614900000000
0x07e599190833d50909c25e0842df1937b17974d7,2565847403074133864000
0x219d875d881af8ff7649001d367cb27f5d3d46a8,2563499265000000000000
0x4ddd1f720be09e0c2af5d06663b07fbee01d4d19,2563000000000000000000
0xec590f69d0cbe1d5d9512c484940232d601e7860,2561683704112266429000
0xc4d15cbe36be26596fa676ff1b21421541d7e8e6,2556898501910000000000
0x61acaf79670125ec0b09f08d3ada850fae9b2e68,2556071955900000000000
0x3ad7bbd84afa93c47d30869ee97a294c788bce23,2555140095980000000000
0x78d4f405369d20c869097e226a0aed9beb32e254,2553214139083990000000
0x09bdff1a9d98a1fb81d982ad2b192dd49a932296,2553183638378308134696
0x226a7cf1a2be64e1831a2f7ab93703dd2944fe1e,2553068510610000000000
0x9148d5e77798bc82e4d47fa567ee356eed3e3be1,2552157253709056809911
0x0cfe3a1d0578856c02844f1815f953b7fbe71b58,2549952197772034334001
0xfe20df48af16617a80ca905c238d8775c27c5668,2549940000000000000911
0xdf6268bf70d2a6515b4182e2e9ca581f2ecf16fb,2548687548912113101194
0x74e74a209d6055e33d9f9378036db416c16efd3c,2548621222554311520556
0x282395f748accb3a9939f5c5628929cf25a64988,2548489430650000000000
0xd3933cfd67b25b68f1cc319db4ecef7d8ad60692,2547950849398653798589
0x8c097a9c954894c8779edef955398d6b8ea7226a,2547831996513170512389
0xfd63458b58486f7a23a709692ffe9b65691d7dab,2546554773517414577069
0x3748fdf88c0064628572846547bbd7098a45f852,2545235355229378759000
0x8e53ca93b4ad1c91c2b0cc22a4d96a9d29cda799,2543110000000000000000
0xb3457cd3320956a363a5da69974dc0b2cade6a33,2541345373530000000000
0xd2f70c55fee0d15f13972f404d28913b823a90b4,2538986718000000000000
0x39caa27018522d4717ab9af4eb7fc450fd7282f9,2537773513810992184015
0xd60eeb17c01b36f0e23183e51bdf864e11eee232,2536229760186100131059
0x67a16c9269a227f4ce7b4ccd945f0f117795cee1,2536004690000000000000
0xce0d97b44c939fafb539295e357d3bdde4e7c733,2533436846000000000000
0x3a62347d49d949fbc9e539e9031054554aa109d8,2533139278518779714170
0x8106e46a2f8d2e4ae8a332416330256ba4a04b5e,2531998530000000000000
0xbe6cf5343101b6756ee8cf3e851a7399c70fac04,2531785366897800059113
0x17f5c6613201cdfc744b1c406722e58ff8f5bdee,2531675080110000000000
0xfc33e2b7386be445b839d005f2aeaadf3a479a07,2530211777196426429263
0x9ad9b74080a37bdb74085a055bd410d4209f4a9e,2530135391287778040832
0x0f3a2956d253691806fc1eb3062f9cf97ae37c0d,2530109871368293745792
0x4d759ab188c0205aee0a734c26822a24e8c09618,2529970663027689133471
0x95c2ad1de61b27c5f342b1fa36de823fac3c4ce1,2529470257865501519777
0xe2d0421c9f2ed2000c8356cd68188e61ed398a2e,2529191556226134949240
0xca1a2d352f1cd6496f8f42983ecf5be453c7bda1,2526100000000000000000
0x3c0bb8178a218ccd8a4832115ba3149d13bb8772,2526100000000000000000
0x82edcda969f202a582edd2b5647da15822368fc6,2525668466250649250000
0xa6f93307f8bce03195fece872043e8a03f7bd11a,2523997027219000000000
0x5005021453d25fd92bad6b7f7dfdcac6037952b8,2523756150493000000000
0x63ef3b6f18830f309c35dd41b1700308824d7afe,2520800060000000000000
0xd78c8e543dce46a07f9c6f5b4652d2d90614ca18,2520694600245056708525
0xe6fb3c02349979fdea23faf691b7383414c1ed42,2519118574898778155564
0xce15516b6cfff427c09d2a3711112fd1f75bbad3,2516072303103737869806
0x2c2bb98dde239c868a36b874cdba1afbb9bb920e,2515957500834000000000
0xe726aff030173eda5966f5f6caec29893291b7e3,2514424487290000000000
0x514632efbd642c04de6ca342315d40dd90a2dba6,2514287295987778306361
0xab84940b570d6358ed6a9dbf7e0bc8ec8f5a6e89,2512506488447213942930
0x9867a31e73483b39055e6d2d2bba58195bb50101,2511998530000000000000
0xafe5cb4722712ab9a9be63f890f06a709e88598d,2511085974800000000000
0x4b2b0ac28dca43ce61a100f47ff886cf7e9589c8,2510000000000000000000
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,2509305540942917794915
0x68201220bb401a77edb80d918f85e925f8f9b3a6,2507871699290000464000
0x28228b864e92a1d2d3053434995e68f162b8c3d8,2502909037999940213000
0x763e96ed5aea1d2bff5241e027da67893788c50f,2502317013367777777777
0xbf70e6fcb09a67d428699695fdfbbcba90432b13,2502240074000000000000
0xb84e28a1aa71fcfdee5b78f46d05bc0f74624551,2501859512543000000911
0x1898573fc3b954d2426c4767dd9fa41825daccfa,2501530122506427630000
0xae94c39145fd966b591932214b6b01e2050ef152,2501100000027777777777
0x79ec5fac27ac90f71dc5133b0d5f009d490836e4,2500996619000000000000
0xe8857d680de6d1eb577d233168267faad4a24b53,2500990000000000000000
0x17dce3680aa5b48fc1b646ae608b71e4e618ef08,2500597900000000000911
0x7c4b4bb0bb0fadbcb1c54ed55a3b4f1d456726c6,2500495809248681627339
0xf6bb9e8f6636794573b5915f9c2d877ac14f9ac5,2500482836800000000911
0x2790b5cc016037ac9f1a4e81cb513a2d3ec5ad0b,2500389160000000000000
0x21dca65db6741c73248985fe29b9fd0d0b71e94b,2500299942250000000000
0x466f60aba58b1a6ef31c5bfadf895e7d9f3a234d,2500298278000000000911
0x2865f81da0ed3755c1a39ad93795bc2878dc0307,2500297772258310397327
0x95e2a250f87ce04c171c0d7b740b7443add61d3b,2500270000000000000000
0xfb2f47527900e12d73939a9f452f5cbf4795df19,2500245000000000000000
0x2848e145e2932322f745c2f0ae2e824f47d7164b,2500122823427284095000
0x889f50e6bcf6a46d2444c5613e468984c57b5b6c,2500100000000000000911
0xbba8b5f036582a7899191acfcbd8f93a25949c06,2500050000000000000000
0x5ac186ad2ee7699e8bfd36c868a7a59fc0802b42,2500022414171777777777
0x3e0cbe6a6dcb61f110c45ba2aa361d7fcad3da73,2500015847961467232008
0x4283bf5064204626d6b5cd3b7b976d6cf7d24616,2500000000000000000000
0xd518c30267dc32555df2ba0623b771f0e578251b,2500000000000000000000
0x02e6ee5b4abea4632a585e469eecee465145b66c,2500000000000000000000
0x391018665e12b379808b06e35dcf009d91cf8de0,2500000000000000000000
0x85d991c5120378842625665921d221d7a414620c,2500000000000000000000
0xb1c328fb98f2f19ab6646f0a7c8c566fda5a8540,2500000000000000000000
0x4a07bbc343d96e31676ddd0dc1bdcd5191e27df3,2500000000000000000000
0x9ec03a248d15efa9bd56b80147975158ff1c8137,2500000000000000000000
0x1a2046ce92d6a9e8276e1d9148dfbce047fad61d,2500000000000000000000
0x333b9055594d6d69f4b26b551368ebe959c01409,2500000000000000000000
0x63150616fe6e5d30ef568d5126ada8107f2fba06,2500000000000000000000
0xc0e2c30c723d1235a6a202d9adfaeb1d4c483c74,2500000000000000000000
0x398ddb8608ececf9795be704bc421477b5b1e469,2500000000000000000000
0xaa0448d2a7ea70138093266a3ffda8759ae4bafc,2500000000000000000000
0xa53e0ca7d246a764993f010d1fde4ad01189f4e6,2500000000000000000000
0x0f47d38830828cb20fa9a947bf08470a8f76c70d,2500000000000000000000
0x67047b0c70a2c38b456004be97ef7494e9ae6670,2500000000000000000000
0x023baff6aa538cab9c9588c0231b3f31a98b0460,2500000000000000000000
0x2fd1042d1a9a3a2479c7a381c96ac9e5bfd78ea1,2500000000000000000000
0x14f3753ee8963e29946d9309b7741223cfa1b445,2500000000000000000000
0x6ff118eab2525c779207cfdbe8458c8552897b79,2499999884860000000000
0x58a438c78d8f7305685f91b7be5efdac1f8d56f1,2499999600000000000000
0x55ed737e7d3a2d5f6d14ecc4bc6bb32741899a1f,2499997900000000000000
0x7f534bffa2c1c4aad1c05bdbf19bc948113b1e51,2499996878560000000000
0x281d60de4e0e545530cc7c77c5f141086789a0f3,2499995600000000000000
0x8366d18bf483340ab4597fcee17e62d3c5d4971a,2499988000000000000000
0x5ab9a6292909e9e8ab473db030bbb35df47d521d,2499239680610000000000
0xee5095ec5400bf2f350fe68840c716ab944221db,2499000000000000000000
0x7380602fbe6d34acfa4be0cd46d238b89e6ba87d,2498050357352476607489
0x81d4afa71e4cb2e168df049b123395f48c84d0c5,2497964620369868781568
0x13fb19c064f7af1f0ca9f38e93002877434bc044,2497599118000000000000
0x9b605622ccb62b99f9723e63be5642c42f43f502,2495985222394565541666
0xe3721db407c61decf3919c6ff6de1612c6c408ca,2494997900000000000911
0x28c9c385d372e9a8dffaab2f7d04e1bb1f32bc33,2493789370000000000000
0x6bb8bc41e668b7c8ef3850486c9455b5c86830b3,2492694335466144650037
0x9879137c93c1fec93a016607b7fdaead4bc2971f,2491998530000000000000
0x1fc46a143355950c73162a088b575782e49dd894,2490403215300118518314
0x388b93c535b5c3ccdb14770516d7caf5590ed009,2489125557963679560640
0x28db334ed4d08667b9a1c0b915b5069baf309675,2489010086527808000000
0x3973c37328b6d1273882b55c4008a3d501a62187,2484818714860000000000
0x46c48a8e19c57552803c13ee9183bd71ef725f93,2482846000000000000000
0x135e3b2086e5c974675e54a137182f0add4c0142,2480158974532777777777
0x263dd6fdc96e3761e47d8bd7a82431d1983db144,2478873600000000000000
0xa00918261361c72bee992112f558915dbef5e2cd,2474059977800000000000
0xba76bdc49763c71929ebdbacb46844973fd742b6,2472644322930000000000
0x7dae989ad92eca17496c93287554bf59eeefe712,2471998530000000000000
0x26bd2283eb63afee6a835535e233380bc497f455,2469747361940091619705
0x526cb09ce3ada3672eec1deb46205be89a4b563e,2468000000000000000000
0xfe4d2cafaacb2ebdb00ae900d6a10a5fe0e91a7f,2467240986721464113091
0xf62b85bb7124b08c783fa797835b83338d7840fb,2466881404000000000000
0x189fa952377ea70674c0570e408dc135f16f81dd,2466250640605000000000
0x746a812ff4daf58b89ed3d98778ed8eba8dfb0fa,2463819992140389412524
0x8483f6ce4bdc523492a3d5326c8817d2c0c42ea9,2462794754727777700000
0x7d0cce437382076c7bc3a35593b7f0773b242177,2462212800731932580969
0xfe23d2aad59ccebc135141cfad4b1671a8232c81,2459995123585800000000
0x000f8ef81ef1415a425091fd80215c5b8dfec563,2459821025946071456592
0xa8f65fad2dc79a07bb72dab4d1fd725acdf04e9b,2458291398610000000000
0xa3263efb62118b0c5eae4ce84da13699c0cf1337,2451998530000000000000
0x16da6668a91dc636120a9f23dbc4630881c0facd,2451873961003299992719
0x396d6129b5da529f5ad92a2bd9cee2268c8b949a,2451433962686029381068
0xcc042d5c3fa72c59b7e2786849fa4ee30ae6bf0f,2450390770457675851000
0x5263010efd0b40631393bf517b70d794ffff7fa4,2450013806340717264000
0x700e6c01d4e1431a34358477d11b385bb67a3c5d,2449391363640000000000
0x01ca9889fce5347b0690ed28590292444fae0939,2448616808000000000000
0xa205fd7344656c72fdc645b72faf5a3de0b3e825,2443159182449332904283
0xbbda194e8dcec3aca6db205eb3ee0566bd88a32f,2443151934128913043478
0xd780ae2bf04cd96e577d3d014762f831d97129d0,2441670957359648584628
0xfc2b2da5953332e26f37bc44e94bc925cbbdfc90,2441328276383570132997
0xc6bf8152ee5ff479b93c30308f72a30ace2e4ff2,2439970811000000000000
0x998f37811697e1d97aa00b0b55985e6d5d3ab931,2439948683640000145000
0x89ed84e1b2c67ef25eedbaac8101462cfbabb1d0,2438840000007777777777
0x5ce583b0431794f65ee97fbd6fffacf2adad344c,2438461303778932530896
0x068b65394ebb0e19dff45880729c77faaf3b5195,2437790214141720000000
0x076de9f3acd4e8ddb21c766d0ff4e244a2808226,2437426078136362388573
0xab7deb42caea381effe58e2f669fdefd555db698,2437179338257145124972
0x9895707601e0dd44ae553b7accae26e7c350988c,2431998530000000000000
0x393725773d43af0a880e00d5f91112a481870500,2430894981438744053321
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,2429763406364530035769
0x8621432fec7145d7724b3f79678faf3de4ed1ead,2429677291045704476042
0xb3d6df55c50549f2b72abcb67e2b5c66947151a5,2429400000000000000000
0xe9bd3dfc093054d669a5f604f73aeaf65e967e6f,2427713478450000000000
0x5ca3b8b7e0e065f8e97f889ba792177d072a326b,2427469885562607027430
0xb6b9bad197225deda72f452a2660f813b557ccc2,2426203818443200000000
0x28b0f400e0298581929d69c00677c95b7aef705d,2425480885800000000000
0xdf01d4f10bfbc58645edf85a851d016214e2ebd4,2425144529877400000000
0x3879dfe120175f077683f95b7a5724e989599241,2424066345800000000000
0xafa54f6d402964ac46172bfc0a2f087267cd6d49,2422041419372370432000
0x3453a8ac30b73f2d2b4e033545dd1b14d3da2366,2419747161415001172900
0x7e690b47c0437be531e81feb8b22ce0d244ac287,2416549021753000000000
0x7f99986639c09e1e67588e484d5c2c4935a40938,2416223303124500640000
0x2eded592ab1f5d8daa8512cafde3955154c141f8,2415071112291865546359
0xcb788eda459ffcf99fb4c961aaa83d90ba624f66,2411897936371000000000
0x46a399bf9343729bfb9b7fc18ae94d91beab2f1b,2411000000000000000000
0x2863573a52cdd858664c666415e3b47535f55e53,2410026369115441373789
0x4a444832fab9b25a09c038b482d93878d92607a4,2410005580000000000000
0x65a2c77470b0ac1fc0b568c4ae3928929db0c17e,2407364188674628356632
0xe11e257725468371ba468249383e39eac1aed31e,2407239000000000000000
0xbde33a7b43982582f5e552774278aa54031eb90e,2407224226012263660777
0xc75f291fc78d7eaac6edb92e7aa182b30bc23db6,2406143927690000000000
0x17f9f5d4bd887db6274ffb5549a227aa99995128,2406031889090000000000
0x6fe59ac4c62f2f376087abfdfc7a38071cb4ad90,2405904036826868312000
0x967dad1cf6a8e0f787c601d98057ea7475c1d8f4,2403788377415555728679
0xce57fd8ab5502ab4e862cc88c456cfa4f1c12a77,2403000000000000000000
0x8e073bad25e42218615f4a0e6b2ea8f8de2230c0,2402500000000000000000
0x5ae9f485b39c58bd1449d047517917e049d958f6,2401701804735475638754
0x1575091b949c3143dbfd45154645448698ae7267,2401000498007736758228
0x2bb7c2f7b4d861bd706dfd42ee0f701a2c9433a2,2400849418000000000000
0xaa14422d6f0ae5a758194ed15780c838d67f1ee1,2400818477000000000000
0xba4d75f306be8776b87472e01954fa723003ae40,2400642258646184595361
0x36798552e4131264752302f11d0a71b1fba2a544,2400563966904777777777
0x4bd671825810dd7a27d73185a79e095924f2aa12,2400353969154303339987
0xe4d473861e7a7e382b69cf4d76cf55346b04bdcd,2400047528231777777777
0x4a7494cce44855cc80582842be958a0d1c0072ee,2400000000000000000000
0xc9b83ab54c84aac4445b56a63033db3d5b017764,2400000000000000000000
0x461da92d3d86bf1d6545e8649789bd1a926e6806,2400000000000000000000
0x97b756e100258fa72c041f1797e880f6075345d1,2400000000000000000000
0xb6fe5adde0970dfa82801ca589cd95643ab03c94,2400000000000000000000
0xab7e0b83ed9a424c6d1e6a6f87a4dbf06409c7d6,2400000000000000000000
0x56099a588ad9515dd78f0f7dc831aa7d6897e9b7,2400000000000000000000
0xcbff0a3c0d818eb6ba74f3b27ad8fef9d13941d8,2393979349007000000000
0x5d86867b340f605f5c2713ae9d021db426bc15e7,2393185234946400000001
0x32c320b1b6641e2cbfb70f4675e260321563f9e1,2393085083130000000000
0x715d3ff101f848ef5445a1f941dc4edd650203ad,2392635066083895000000
0x45c2700a0b0e84fffffc74dbe4ca415bc940f93d,2391868284073988198227
0xd20a1ca60339a9dcb929b084da16019e3595178d,2389120182114000000000
0x29eeded06bb3bc6faa66f1c46360a527fcfd8a1b,2388806600581754337000
0x17454667515787189eabbffa6252dcc3da398f62,2387366761083269226561
0xb8ba36e591facee901ffd3d5d82df491551ad7ef,2383356148425163865179
0x678727c243916fa6b3c5e947abb7d22f756450e1,2382274765820000000000
0x34bf8dcb3ed8cf8aab57b1d8330cab8ba5246708,2381365963206954539132
0xcb7aa6711d86d6ca56dca3d858de9706afb9ff73,2380068173773332126777
0xebbf81b074667238f5bdcd62d43075a256e32a95,2379999000000000000000
0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719,2378619836102245176005
0xac55a9b60a8a6416310a4bcf3dc87963a282292a,2378158343344659345902
0xdc3000447d6bb56be9be2070297544207d56155b,2376323560000000000000
0xd749aba4111bf9a8c98e393ac5f8a8b207150475,2376004193947670133000
0x137ad9c4777e1d36e4b605e745e8f37b2b62e9c5,2375958329277710518420
0xe326f63d15a712199b0813e3785464d2831ae226,2374343727563081454358
0xa8e802312b67bb81af0bd250694975f79b1cbe54,2373859599330000000000
0x620aa3e7040752a4acdbe27e9bb027f0304728e7,2373692212891777777777
0x790f623d35e6d53b7808963adda91e409784f0a3,2371581856052103505968
0x6b5a1cfe4f01f380a9f4773b9f41e58f3d42519f,2370903979000000000000
0xc564e3d8876828592e7a62cf78e3d4265cdf0985,2370071955900000000000
0xdfcc8f5a00b0f6084aa0eb54ac9ebdc3977a26dc,2368995976000000000000
0xa845bd1a43d66fef4bf85cab7bf7a813b9dcce54,2368871232297000000000
0x5f8641b8246b9fe12b14529535b768a56ac33ba1,2367782780000000000911
0xb3ff14d1709effde7a4f6bec02b842865bfd58ec,2367511151784345095550
0x8b60150d31406d627d6dc31f4e401f8e2477970f,2366262475000000000000
0x89e28ec97e3452309d20c6e3ab5312327bf44ed3,2365361236656326274911
0x825309a7d45d1812f51e6e8df5a7b96f6c908887,2365000000000000000000
0x36ce8329ae18a2e656149b701ec5587cc1be132e,2364360170000000000000
0x83812cbc2483af30ad1fdc9443533eb177b6d623,2362726601112817728000
0x54f408167f7f7bf0a3e9cefe1c8f2e574dae0b45,2359620141750000000000
0x5894c87ebc8412c86c7c7269989072fbe7ea2149,2358967574912369766178
0x94624766edabf74bef1f6b2baf97ad7c203b1d0d,2355044570223340280434
0x89930973731eaecb53e5df594671fe4701f5754c,2353990000000000000000
0x5fffdef4425542cebbb445ebad4d757f3608b9e4,2353043017201180337777
0xb9f05dccc7b5d0ffb233762b1b89193b5fa836ba,2352996367000000000000
0x8058df56b9b74126c9d342c19dbe5014ddc5c451,2350851297948346428662
0x9cc1db54bfacdf07c00dc77e1634d25f7e0cd56b,2350494595230000000000
0xa3a9f09c1df71f161b448530524924361ec91cbf,2350006853000000000000
0xbc1c33fddf30b93c83ffe95d30ce733f4bd5feba,2350000021000000000000
0xe7ab3552c7f69d267bd59aaa48ed1995727d639c,2350000021000000000000
0xa2f556d1a3216e58680f678c546cff67974f4714,2350000021000000000000
0x0baac70900af07da2a8c8bd3928c02de971a92f0,2350000021000000000000
0x304082e64708f30de174675529ef408e866241c8,2350000021000000000000
0x3d1b0d6158e2985d6e4f4f438358e7782f6e14f7,2349995772966000000000
0xb1651d8ae69b0e42316fce1bb71a0644e66f39c7,2349995772966000000000
0xbfd14c6d15b15d6b97f36ecd7f66e9030750366a,2349995772966000000000
0xad25bae2b0459d0c387a0496c70d30774e2d713e,2349995772966000000000
0xd09fe3bf03bf06a716532fa7c3b104ae9957368a,2349995772966000000000
0x14d9ba935430a49e147bdecedd02fd12c6316aad,2349995772966000000000
0xec59d4e4b9fe736b41e63ed59ad118d0de400bfb,2349390979685995811954
0xc2aa91ec89dacad6c16911d3ca81684a8790ac29,2346496849880000000000
0xe7e1fb39424fb8763f96627dfd1209f5e808ab6b,2345969160000000000000
0xd69ba395b1276efcbd937d59d192d4e7ce24c919,2345406065569000000000
0xc35e3669fc2b4e52ebfbe5a2bb7b5f867e0d4419,2344848946834005795193
0x3127bf223140459b0f98fbb5a064ca5a9f980079,2344641735420000000000
0xe0cfaf2ee68466aacc3594bd2cda536389a0a230,2342945010000000000000
